Date,Date,Crypto,Adj Close,Close,High,Low,Open,Volume
2021-01-07,2021-01-07,XRP,0.32600200176239014,0.32600200176239014,0.36529600620269775,0.2478100061416626,0.2509259879589081,15955049240
2021-01-08,2021-01-08,BNB,42.39531707763672,42.39531707763672,43.5904655456543,40.534481048583984,43.568687438964844,650561500
2021-01-08,2021-01-08,Bitcoin,40797.609375,40797.609375,41946.73828125,36838.63671875,39381.765625,88107519480
2021-01-08,2021-01-08,Ethereum,1224.1971435546875,1224.1971435546875,1273.8275146484375,1076.08154296875,1225.9678955078125,44334826666
2021-01-08,2021-01-08,XRP,0.32322999835014343,0.32322999835014343,0.3459160029888153,0.2915390133857727,0.3260889947414398,9825829516
2021-01-09,2021-01-09,BNB,43.93285369873047,43.93285369873047,44.11974334716797,41.59010314941406,42.373695373535156,590039660
2021-01-09,2021-01-09,Bitcoin,40254.546875,40254.546875,41436.3515625,38980.875,40788.640625,61984162837
2021-01-09,2021-01-09,Ethereum,1281.0772705078125,1281.0772705078125,1303.871826171875,1182.2703857421875,1223.740478515625,33233105361
2021-01-09,2021-01-09,XRP,0.32691600918769836,0.32691600918769836,0.3398590087890625,0.3078950047492981,0.3231559991836548,7184429145
2021-01-10,2021-01-10,BNB,42.4484748840332,42.4484748840332,45.155418395996094,40.59486389160156,43.944122314453125,701488832
2021-01-10,2021-01-10,Bitcoin,38356.44140625,38356.44140625,41420.19140625,35984.62890625,40254.21875,79980747690
2021-01-10,2021-01-10,Ethereum,1262.2467041015625,1262.2467041015625,1347.9261474609375,1194.715576171875,1280.87109375,40616938053
2021-01-10,2021-01-10,XRP,0.31833600997924805,0.31833600997924805,0.3652209937572479,0.29215899109840393,0.32683300971984863,9647740012
2021-01-11,2021-01-11,BNB,38.371360778808594,38.371360778808594,42.477500915527344,35.17088317871094,42.47262191772461,890728694
2021-01-11,2021-01-11,Bitcoin,35566.65625,35566.65625,38346.53125,30549.599609375,38346.53125,123320567399
2021-01-11,2021-01-11,Ethereum,1090.1453857421875,1090.1453857421875,1261.6229248046875,924.922607421875,1261.6229248046875,60733630300
2021-01-11,2021-01-11,XRP,0.28890499472618103,0.28890499472618103,0.31794100999832153,0.2594679892063141,0.31794100999832153,9787288503
2021-01-12,2021-01-12,BNB,38.111610412597656,38.111610412597656,39.930908203125,37.18550109863281,38.279518127441406,567249584
2021-01-12,2021-01-12,Bitcoin,33922.9609375,33922.9609375,36568.52734375,32697.9765625,35516.359375,74773277909
2021-01-12,2021-01-12,Ethereum,1043.4345703125,1043.4345703125,1149.240234375,1012.76416015625,1088.5267333984375,37494601692
2021-01-12,2021-01-12,XRP,0.2921229898929596,0.2921229898929596,0.30992400646209717,0.2793700098991394,0.28867700695991516,6557418314
2021-01-13,2021-01-13,BNB,40.13593292236328,40.13593292236328,40.40154266357422,37.14378356933594,38.10942459106445,542384725
2021-01-13,2021-01-13,Bitcoin,37316.359375,37316.359375,37599.9609375,32584.66796875,33915.12109375,69364315979
2021-01-13,2021-01-13,Ethereum,1130.7393798828125,1130.7393798828125,1134.3385009765625,994.549072265625,1043.740966796875,30109792795
2021-01-13,2021-01-13,XRP,0.3055799901485443,0.3055799901485443,0.3087979853153229,0.286888986825943,0.29202800989151,4831812051
2021-01-14,2021-01-14,BNB,41.79368209838867,41.79368209838867,41.87310028076172,39.65635681152344,40.11882781982422,534108764
2021-01-14,2021-01-14,Bitcoin,39187.328125,39187.328125,39966.40625,36868.5625,37325.109375,63615990033
2021-01-14,2021-01-14,Ethereum,1218.4530029296875,1218.4530029296875,1244.1630859375,1093.060791015625,1130.231201171875,33410915929
2021-01-14,2021-01-14,XRP,0.2954379916191101,0.2954379916191101,0.30834299325942993,0.28421100974082947,0.3055360019207001,5277189444
2021-01-15,2021-01-15,BNB,40.91897964477539,40.91897964477539,42.41106033325195,39.095462799072266,41.794952392578125,562019413
2021-01-15,2021-01-15,Bitcoin,36825.3671875,36825.3671875,39577.7109375,34659.58984375,39156.70703125,67760757881
2021-01-15,2021-01-15,Ethereum,1171.8345947265625,1171.8345947265625,1250.505859375,1090.7210693359375,1221.877197265625,35972039310
2021-01-15,2021-01-15,XRP,0.28040599822998047,0.28040599822998047,0.30175700783729553,0.2647469937801361,0.2955690026283264,4955409029
2021-01-16,2021-01-16,BNB,43.17182540893555,43.17182540893555,43.91791915893555,40.733821868896484,40.91943359375,604218252
2021-01-16,2021-01-16,Bitcoin,36178.140625,36178.140625,37864.3671875,35633.5546875,36821.6484375,57706187875
2021-01-16,2021-01-16,Ethereum,1233.53759765625,1233.53759765625,1290.0535888671875,1157.623779296875,1171.443115234375,32319240157
2021-01-16,2021-01-16,XRP,0.2801879942417145,0.2801879942417145,0.2951909899711609,0.2770099937915802,0.28029200434684753,4116256007
2021-01-17,2021-01-17,BNB,45.68461227416992,45.68461227416992,46.654544830322266,41.09147262573242,43.1561393737793,664875513
2021-01-17,2021-01-17,Bitcoin,35791.27734375,35791.27734375,36722.3515625,34069.3203125,36163.6484375,52359854336
2021-01-17,2021-01-17,Ethereum,1230.1722412109375,1230.1722412109375,1265.6446533203125,1174.3885498046875,1233.453369140625,29258032819
2021-01-17,2021-01-17,XRP,0.2773840129375458,0.2773840129375458,0.28526800870895386,0.27065199613571167,0.28006699681282043,3488557208
2021-01-18,2021-01-18,BNB,45.353172302246094,45.353172302246094,46.803802490234375,44.156463623046875,45.76753234863281,586905636
2021-01-18,2021-01-18,Bitcoin,36630.07421875,36630.07421875,37299.28515625,34883.84375,35792.23828125,49511702429
2021-01-18,2021-01-18,Ethereum,1257.279541015625,1257.279541015625,1259.4500732421875,1187.31103515625,1230.313232421875,25817455560
2021-01-18,2021-01-18,XRP,0.2847689986228943,0.2847689986228943,0.2876240015029907,0.2726370096206665,0.27737200260162354,3239112861
2021-01-19,2021-01-19,BNB,42.7855339050293,42.7855339050293,47.09810256958008,41.94388961791992,45.33563995361328,750638729
2021-01-19,2021-01-19,Bitcoin,36069.8046875,36069.8046875,37755.890625,36069.8046875,36642.234375,57244195486
2021-01-19,2021-01-19,Ethereum,1377.2958984375,1377.2958984375,1432.300048828125,1254.52294921875,1257.4345703125,47195935190
2021-01-19,2021-01-19,XRP,0.2943139970302582,0.2943139970302582,0.32618799805641174,0.2839969992637634,0.28482601046562195,5583136814
2021-01-20,2021-01-20,BNB,42.60689926147461,42.60689926147461,42.75456237792969,40.30640411376953,42.66294860839844,684094133
2021-01-20,2021-01-20,Bitcoin,35547.75,35547.75,36378.328125,33570.4765625,36050.11328125,66834573161
2021-01-20,2021-01-20,Ethereum,1382.2740478515625,1382.2740478515625,1405.744140625,1243.2999267578125,1375.2484130859375,46784030909
2021-01-20,2021-01-20,XRP,0.2965179979801178,0.2965179979801178,0.30862098932266235,0.2819859981536865,0.2942189872264862,4528341598
2021-01-21,2021-01-21,BNB,38.64583969116211,38.64583969116211,42.635189056396484,38.44939041137695,42.60602569580078,621983627
2021-01-21,2021-01-21,Bitcoin,30825.69921875,30825.69921875,35552.6796875,30250.75,35549.3984375,75643067688
2021-01-21,2021-01-21,Ethereum,1121.5709228515625,1121.5709228515625,1382.6844482421875,1098.4761962890625,1382.6844482421875,45932464754
2021-01-21,2021-01-21,XRP,0.26894599199295044,0.26894599199295044,0.3062179982662201,0.2631239891052246,0.29646599292755127,4453463443
2021-01-22,2021-01-22,BNB,40.85757064819336,40.85757064819336,41.40969467163086,36.95341491699219,38.635311126708984,561072899
2021-01-22,2021-01-22,Bitcoin,33005.76171875,33005.76171875,33811.8515625,28953.373046875,30817.625,77207272511
2021-01-22,2021-01-22,Ethereum,1236.51220703125,1236.51220703125,1271.6876220703125,1046.5965576171875,1118.8890380859375,43918338506
2021-01-22,2021-01-22,XRP,0.27279898524284363,0.27279898524284363,0.27784299850463867,0.24491700530052185,0.268775999546051,4501765714
2021-01-23,2021-01-23,BNB,40.81547927856445,40.81547927856445,41.85029220581055,39.58652877807617,40.86509323120117,468609053
2021-01-23,2021-01-23,Bitcoin,32067.642578125,32067.642578125,33360.9765625,31493.16015625,32985.7578125,48354737975
2021-01-23,2021-01-23,Ethereum,1230.9906005859375,1230.9906005859375,1272.151123046875,1200.893310546875,1235.2679443359375,27253895441
2021-01-23,2021-01-23,XRP,0.271820992231369,0.271820992231369,0.2826229929924011,0.26697900891304016,0.27261099219322205,3018882841
2021-01-24,2021-01-24,BNB,41.88160705566406,41.88160705566406,42.191524505615234,40.50406265258789,40.86247253417969,450486066
2021-01-24,2021-01-24,Bitcoin,32289.37890625,32289.37890625,32944.0078125,31106.685546875,32064.376953125,48643830599
2021-01-24,2021-01-24,Ethereum,1391.609375,1391.609375,1395.111328125,1225.2740478515625,1231.2105712890625,36418163554
2021-01-24,2021-01-24,XRP,0.2735089957714081,0.2735089957714081,0.27742499113082886,0.2702159881591797,0.27184000611305237,2472431875
2021-01-25,2021-01-25,BNB,41.62370300292969,41.62370300292969,43.3535270690918,40.6336555480957,41.87605285644531,507172505
2021-01-25,2021-01-25,Bitcoin,32366.392578125,32366.392578125,34802.7421875,32087.787109375,32285.798828125,59897054838
2021-01-25,2021-01-25,Ethereum,1324.414794921875,1324.414794921875,1467.784912109375,1304.9739990234375,1390.639892578125,43565777745
2021-01-25,2021-01-25,XRP,0.269089013338089,0.269089013338089,0.2824169993400574,0.2687999904155731,0.27347299456596375,2925493997
2021-01-26,2021-01-26,BNB,41.69473648071289,41.69473648071289,42.47721481323242,40.00783157348633,41.655128479003906,546536514
2021-01-26,2021-01-26,Bitcoin,32569.849609375,32569.849609375,32794.55078125,31030.265625,32358.61328125,60255421470
2021-01-26,2021-01-26,Ethereum,1357.05810546875,1357.05810546875,1376.0850830078125,1253.34033203125,1323.74169921875,41572917750
2021-01-26,2021-01-26,XRP,0.26882699131965637,0.26882699131965637,0.27110400795936584,0.2597079873085022,0.2690489888191223,2790821503
2021-01-27,2021-01-27,BNB,40.994876861572266,40.994876861572266,42.04783630371094,39.73080062866211,41.75617218017578,519618043
2021-01-27,2021-01-27,Bitcoin,30432.546875,30432.546875,32564.029296875,29367.138671875,32564.029296875,62576762015
2021-01-27,2021-01-27,Ethereum,1253.1871337890625,1253.1871337890625,1368.0740966796875,1215.311279296875,1358.3333740234375,39394416990
2021-01-27,2021-01-27,XRP,0.2519429922103882,0.2519429922103882,0.2689720094203949,0.24553200602531433,0.2688559889793396,2940937079
2021-01-28,2021-01-28,BNB,42.52910614013672,42.52910614013672,43.076507568359375,40.50751876831055,40.986419677734375,533847527
2021-01-28,2021-01-28,Bitcoin,33466.09765625,33466.09765625,33858.3125,30023.20703125,30441.041015625,76517157706
2021-01-28,2021-01-28,Ethereum,1332.4921875,1332.4921875,1356.2886962890625,1226.1739501953125,1251.27978515625,34637234789
2021-01-28,2021-01-28,XRP,0.26412200927734375,0.26412200927734375,0.269008994102478,0.24878600239753723,0.25191500782966614,2793379611
2021-01-29,2021-01-29,BNB,42.85234832763672,42.85234832763672,44.00945281982422,41.90700149536133,42.38618087768555,651771603
2021-01-29,2021-01-29,Bitcoin,34316.38671875,34316.38671875,38406.26171875,32064.814453125,34318.671875,117894572511
2021-01-29,2021-01-29,Ethereum,1382.5228271484375,1382.5228271484375,1428.981201171875,1292.2401123046875,1369.0867919921875,53611955259
2021-01-29,2021-01-29,XRP,0.2821879982948303,0.2821879982948303,0.3101939857006073,0.26048800349235535,0.27052998542785645,8031899348
2021-01-30,2021-01-30,BNB,44.77227783203125,44.77227783203125,44.98825454711914,42.6800651550293,42.853511810302734,533768579
2021-01-30,2021-01-30,Bitcoin,34269.5234375,34269.5234375,34834.70703125,32940.1875,34295.93359375,65141828798
2021-01-30,2021-01-30,Ethereum,1376.115478515625,1376.115478515625,1402.3997802734375,1328.529052734375,1382.23193359375,30616574234
2021-01-30,2021-01-30,XRP,0.44024398922920227,0.44024398922920227,0.4893459975719452,0.27982500195503235,0.282151997089386,24417465997
2021-01-31,2021-01-31,BNB,44.27599334716797,44.27599334716797,45.70771026611328,43.429073333740234,44.79869842529297,512545443
2021-01-31,2021-01-31,Bitcoin,33114.359375,33114.359375,34288.33203125,32270.17578125,34270.87890625,52754542671
2021-01-31,2021-01-31,Ethereum,1314.9862060546875,1314.9862060546875,1378.916015625,1288.5015869140625,1376.8236083984375,25198853581
2021-01-31,2021-01-31,XRP,0.49231401085853577,0.49231401085853577,0.49970200657844543,0.3894979953765869,0.4378319978713989,24394851756
2021-02-01,2021-02-01,BNB,51.607696533203125,51.607696533203125,52.1386833190918,43.524192810058594,44.30907440185547,1256933735
2021-02-01,2021-02-01,Bitcoin,33537.17578125,33537.17578125,34638.21484375,32384.228515625,33114.578125,61400400660
2021-02-01,2021-02-01,Ethereum,1369.04052734375,1369.04052734375,1373.8458251953125,1274.3577880859375,1314.855224609375,29210670920
2021-02-01,2021-02-01,XRP,0.37150898575782776,0.37150898575782776,0.7448210120201111,0.3606930077075958,0.4925119876861572,34974233953
2021-02-02,2021-02-02,BNB,51.05640411376953,51.05640411376953,52.911865234375,49.3870735168457,51.551883697509766,1006694242
2021-02-02,2021-02-02,Bitcoin,35510.2890625,35510.2890625,35896.8828125,33489.21875,33533.19921875,63088585433
2021-02-02,2021-02-02,Ethereum,1515.1937255859375,1515.1937255859375,1542.990966796875,1362.771240234375,1369.505126953125,45437142801
2021-02-02,2021-02-02,XRP,0.369269996881485,0.369269996881485,0.40426400303840637,0.3442690074443817,0.3705199956893921,12756138062
2021-02-03,2021-02-03,BNB,52.242637634277344,52.242637634277344,52.677433013916016,49.95558547973633,51.05010223388672,714000888
2021-02-03,2021-02-03,Bitcoin,37472.08984375,37472.08984375,37480.1875,35443.984375,35510.8203125,61166818159
2021-02-03,2021-02-03,Ethereum,1660.9095458984375,1660.9095458984375,1660.9095458984375,1510.01025390625,1514.7696533203125,41874566399
2021-02-03,2021-02-03,XRP,0.3934899866580963,0.3934899866580963,0.40806201100349426,0.3693639934062958,0.3693639934062958,8672301822
2021-02-04,2021-02-04,BNB,55.92512512207031,55.92512512207031,57.0709114074707,51.60264205932617,52.242210388183594,940905214
2021-02-04,2021-02-04,Bitcoin,36926.06640625,36926.06640625,38592.17578125,36317.5,37475.10546875,68838074392
2021-02-04,2021-02-04,Ethereum,1594.7626953125,1594.7626953125,1689.1866455078125,1561.853515625,1661.170166015625,44396871836
2021-02-04,2021-02-04,XRP,0.44644901156425476,0.44644901156425476,0.4723060131072998,0.37918099761009216,0.3934110105037689,13193400182
2021-02-05,2021-02-05,BNB,67.84556579589844,67.84556579589844,68.46395874023438,56.01080322265625,56.01080322265625,1431595319
2021-02-05,2021-02-05,Bitcoin,38144.30859375,38144.30859375,38225.90625,36658.76171875,36931.546875,58598066402
2021-02-05,2021-02-05,Ethereum,1718.65087890625,1718.65087890625,1756.510986328125,1594.7933349609375,1594.7933349609375,40108628454
2021-02-05,2021-02-05,XRP,0.45004698634147644,0.45004698634147644,0.4647049903869629,0.42510199546813965,0.44532498717308044,10229060640
2021-02-06,2021-02-06,BNB,72.73359680175781,72.73359680175781,75.4018783569336,62.208126068115234,67.8546371459961,2114553792
2021-02-06,2021-02-06,Bitcoin,39266.01171875,39266.01171875,40846.546875,38138.38671875,38138.38671875,71326033653
2021-02-06,2021-02-06,Ethereum,1677.8468017578125,1677.8468017578125,1738.314453125,1649.0687255859375,1717.7974853515625,39873420648
2021-02-06,2021-02-06,XRP,0.43909600377082825,0.43909600377082825,0.45228201150894165,0.42671000957489014,0.4501569867134094,7625571666
2021-02-07,2021-02-07,BNB,68.59052276611328,68.59052276611328,74.612548828125,64.49789428710938,72.86821746826172,1493688265
2021-02-07,2021-02-07,Bitcoin,38903.44140625,38903.44140625,39621.8359375,37446.15234375,39250.19140625,65500641143
2021-02-07,2021-02-07,Ethereum,1614.227783203125,1614.227783203125,1690.03662109375,1501.750244140625,1677.605712890625,39889440151
2021-02-07,2021-02-07,XRP,0.41795799136161804,0.41795799136161804,0.44551900029182434,0.39876699447631836,0.43912801146507263,7495069765
2021-02-08,2021-02-08,BNB,79.83154296875,79.83154296875,79.83154296875,67.85923767089844,68.52555847167969,2133574291
2021-02-08,2021-02-08,Bitcoin,46196.46484375,46196.46484375,46203.9296875,38076.32421875,38886.828125,101467222687
2021-02-08,2021-02-08,Ethereum,1746.6168212890625,1746.6168212890625,1770.5908203125,1571.5799560546875,1613.6422119140625,48012285956
2021-02-08,2021-02-08,XRP,0.44770199060440063,0.44770199060440063,0.45991599559783936,0.4127190113067627,0.4177660048007965,8180714581
2021-02-09,2021-02-09,BNB,107.89927673339844,107.89927673339844,115.13184356689453,78.44632720947266,79.80702209472656,4425849540
2021-02-09,2021-02-09,Bitcoin,46481.10546875,46481.10546875,48003.72265625,45166.9609375,46184.9921875,91809846886
2021-02-09,2021-02-09,Ethereum,1768.0350341796875,1768.0350341796875,1815.963623046875,1711.62060546875,1746.9261474609375,44180727529
2021-02-09,2021-02-09,XRP,0.47199100255966187,0.47199100255966187,0.4851909875869751,0.44756999611854553,0.4476589858531952,9634769935
2021-02-10,2021-02-10,BNB,129.73715209960938,129.73715209960938,148.07476806640625,107.70855712890625,107.70855712890625,7000323240
2021-02-10,2021-02-10,Bitcoin,44918.18359375,44918.18359375,47145.56640625,43881.15234375,46469.76171875,87301089896
2021-02-10,2021-02-10,Ethereum,1744.243408203125,1744.243408203125,1826.69677734375,1686.5423583984375,1768.039794921875,41916084617
2021-02-10,2021-02-10,XRP,0.503445029258728,0.503445029258728,0.5341050028800964,0.46599000692367554,0.4719190001487732,13793347172
2021-02-11,2021-02-11,BNB,124.43425750732422,124.43425750732422,131.5356903076172,119.09626007080078,129.30523681640625,2809765027
2021-02-11,2021-02-11,Bitcoin,47909.33203125,47909.33203125,48463.46875,44187.76171875,44898.7109375,81388911810
2021-02-11,2021-02-11,Ethereum,1783.7979736328125,1783.7979736328125,1806.5390625,1708.67919921875,1743.7142333984375,36021495262
2021-02-11,2021-02-11,XRP,0.5247870087623596,0.5247870087623596,0.5276169776916504,0.5011360049247742,0.5030530095100403,8979459920
2021-02-12,2021-02-12,BNB,136.94839477539062,136.94839477539062,140.2431640625,121.72706604003906,124.15943145751953,2981627650
2021-02-12,2021-02-12,Bitcoin,47504.8515625,47504.8515625,48745.734375,46424.9765625,47877.03515625,76555041196
2021-02-12,2021-02-12,Ethereum,1843.5325927734375,1843.5325927734375,1861.35693359375,1744.1689453125,1783.4891357421875,37905036865
2021-02-12,2021-02-12,XRP,0.6085919737815857,0.6085919737815857,0.6126300096511841,0.5182650089263916,0.5246269702911377,13950086407
2021-02-13,2021-02-13,BNB,133.4526824951172,133.4526824951172,138.4705352783203,125.72859954833984,136.92799377441406,2116751635
2021-02-13,2021-02-13,Bitcoin,47105.515625,47105.515625,48047.74609375,46392.28125,47491.203125,70250456155
2021-02-13,2021-02-13,Ethereum,1814.10986328125,1814.10986328125,1871.603515625,1770.612060546875,1843.98681640625,35359490535
2021-02-13,2021-02-13,XRP,0.6289960145950317,0.6289960145950317,0.6370350122451782,0.549917995929718,0.6081050038337708,14161115005
2021-02-14,2021-02-14,BNB,136.426513671875,136.426513671875,138.7567596435547,128.73171997070312,133.47377014160156,2312597445
2021-02-14,2021-02-14,Bitcoin,48717.2890625,48717.2890625,49487.640625,47114.5078125,47114.5078125,71248675228
2021-02-14,2021-02-14,Ethereum,1805.0841064453125,1805.0841064453125,1848.154052734375,1789.9141845703125,1814.372314453125,31439114900
2021-02-14,2021-02-14,XRP,0.5941929817199707,0.5941929817199707,0.6323860287666321,0.5671550035476685,0.6284499764442444,10460949240
2021-02-15,2021-02-15,BNB,129.56788635253906,129.56788635253906,139.21975708007812,119.7349853515625,136.2767791748047,2414986848
2021-02-15,2021-02-15,Bitcoin,47945.05859375,47945.05859375,48875.5703125,46347.4765625,48696.53515625,77069903166
2021-02-15,2021-02-15,Ethereum,1779.791015625,1779.791015625,1833.83056640625,1683.9066162109375,1804.6767578125,38955610883
2021-02-15,2021-02-15,XRP,0.5489150285720825,0.5489150285720825,0.600051999092102,0.5215640068054199,0.5934529900550842,10563510365
2021-02-16,2021-02-16,BNB,130.05665588378906,130.05665588378906,133.28060913085938,126.79663848876953,129.7397918701172,1925775294
2021-02-16,2021-02-16,Bitcoin,49199.87109375,49199.87109375,50341.1015625,47201.3046875,47944.45703125,77049582886
2021-02-16,2021-02-16,Ethereum,1781.0675048828125,1781.0675048828125,1824.5186767578125,1729.6419677734375,1778.945556640625,34269369268
2021-02-16,2021-02-16,XRP,0.5208460092544556,0.5208460092544556,0.5773149728775024,0.4900380074977875,0.5485950112342834,10310430732
2021-02-17,2021-02-17,BNB,164.67010498046875,164.67010498046875,175.11614990234375,127.09211730957031,130.08013916015625,5236224271
2021-02-17,2021-02-17,Bitcoin,52149.0078125,52149.0078125,52533.9140625,49072.37890625,49207.27734375,80820545404
2021-02-17,2021-02-17,Ethereum,1848.458251953125,1848.458251953125,1853.6676025390625,1736.705810546875,1781.35009765625,35955412703
2021-02-17,2021-02-17,XRP,0.5355370044708252,0.5355370044708252,0.5543609857559204,0.49711599946022034,0.5207980275154114,9332962077
2021-02-18,2021-02-18,BNB,195.93263244628906,195.93263244628906,199.45562744140625,163.27488708496094,165.01882934570312,6110987389
2021-02-18,2021-02-18,Bitcoin,51679.796875,51679.796875,52474.10546875,51015.765625,52140.97265625,52054723579
2021-02-18,2021-02-18,Ethereum,1937.44921875,1937.44921875,1949.9034423828125,1848.206298828125,1848.206298828125,28255902969
2021-02-18,2021-02-18,XRP,0.5324329733848572,0.5324329733848572,0.5586410164833069,0.5238720178604126,0.5350980162620544,5621706995
2021-02-19,2021-02-19,BNB,332.61602783203125,332.61602783203125,342.8796081542969,195.3857421875,195.98785400390625,17982945189
2021-02-19,2021-02-19,Bitcoin,55888.1328125,55888.1328125,56113.65234375,50937.27734375,51675.98046875,63495496918
2021-02-19,2021-02-19,Ethereum,1960.164794921875,1960.164794921875,1969.5469970703125,1896.6844482421875,1938.85986328125,26268814253
2021-02-19,2021-02-19,XRP,0.567018985748291,0.567018985748291,0.5790839791297913,0.5206549763679504,0.5325700044631958,6896487164
2021-02-20,2021-02-20,BNB,255.9537353515625,255.9537353515625,334.4550476074219,227.91375732421875,332.91845703125,9680520706
2021-02-20,2021-02-20,Bitcoin,56099.51953125,56099.51953125,57505.2265625,54626.55859375,55887.3359375,68145460026
2021-02-20,2021-02-20,Ethereum,1919.5340576171875,1919.5340576171875,2036.2864990234375,1830.531494140625,1959.9029541015625,34696091102
2021-02-20,2021-02-20,XRP,0.5175120234489441,0.5175120234489441,0.582423985004425,0.4824399948120117,0.5668830275535583,7892199926
2021-02-21,2021-02-21,BNB,293.923583984375,293.923583984375,307.5881042480469,250.5408172607422,254.53927612304688,8505963719
2021-02-21,2021-02-21,Bitcoin,57539.9453125,57539.9453125,58330.5703125,55672.609375,56068.56640625,51897585191
2021-02-21,2021-02-21,Ethereum,1935.60107421875,1935.60107421875,1974.2596435546875,1890.3681640625,1918.673095703125,23626547717
2021-02-21,2021-02-21,XRP,0.5485600233078003,0.5485600233078003,0.5583670139312744,0.508463978767395,0.5168790221214294,6569716153
2021-02-22,2021-02-22,BNB,267.5097961425781,267.5097961425781,295.47857666015625,223.0193634033203,294.61236572265625,7885768925
2021-02-22,2021-02-22,Bitcoin,54207.3203125,54207.3203125,57533.390625,48967.56640625,57532.73828125,92052420332
2021-02-22,2021-02-22,Ethereum,1781.992919921875,1781.992919921875,1936.4537353515625,1580.6265869140625,1935.557861328125,42409646036
2021-02-22,2021-02-22,XRP,0.571740984916687,0.571740984916687,0.6398509740829468,0.5200690031051636,0.5483239889144897,18769236632
2021-02-23,2021-02-23,BNB,230.99424743652344,230.99424743652344,268.5368347167969,190.41246032714844,267.3644104003906,8280752930
2021-02-23,2021-02-23,Bitcoin,48824.42578125,48824.42578125,54204.9296875,45290.58984375,54204.9296875,106102492824
2021-02-23,2021-02-23,Ethereum,1570.2039794921875,1570.2039794921875,1781.4090576171875,1378.8409423828125,1781.4090576171875,52029864713
2021-02-23,2021-02-23,XRP,0.47356298565864563,0.47356298565864563,0.5709890127182007,0.3793019950389862,0.5709890127182007,14359021786
2021-02-24,2021-02-24,BNB,254.359130859375,254.359130859375,280.08819580078125,214.52471923828125,231.12159729003906,7154121651
